dataset_dir,dataset_name,is_formal200_candidate,candidate_pool,candidate_family,candidate_subgroup,candidate_basename,candidate_selection_mode,candidate_advantage_side,candidate_gap_score,llmsr_task_status,llmsr_result_status,llmsr_task_seconds,llmsr_id_r2,llmsr_id_nmse,llmsr_ood_r2,llmsr_ood_nmse,llmsr_equation,llmsr_canonical_artifact_present,pysr_task_status,pysr_result_status,pysr_task_seconds,pysr_id_r2,pysr_id_nmse,pysr_ood_r2,pysr_ood_nmse,pysr_equation,pysr_canonical_artifact_present,both_have_full_metrics,status_pair
sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0,II.15.5_0_0,False,,,,,,,,ok,ok,3612.953,-0.00017134744345104203,1.0001017650671944,-1.569685426043422,2.3926461790956575,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.

    This version includes polynomial terms up to degree 2 and a constant term.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + \
           params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + \
           params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3605.874,,,,,(((x1 * cube(x0 * x2)) * -3.5772394e-9) + ((-0.99995047 / x1) * (x0 - 0.004699546))) / cos(x2),True,False,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0,II.15.5_1_0,False,,,,,,,,ok,ok,3611.815,-0.00016033114236413404,1.0000907495325164,-1.3505102869092833,2.1877609851480804,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.""""""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + \
           params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + \
           params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3606.085,0.999959248619613,4.07485452948424e-05,0.9999971342686372,2.6673081603498905e-06,(((sin(square(0.4627368 - x0)) * (x2 * 0.00052377617)) + -1.0000404) / (cos(x2) * (x1 / x0))) + -0.00091160263,True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0,II.21.32_2_0,True,C,llm-srbench,llm-srbench/lsrtransform,II.21.32_2_0,mid-gap,pysr,14.562599340985,ok,ok,3613.937,0.4547394288478366,0.448967871112316,1.7658514657181712e-05,0.9999437852475256,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a non-linear term to capture the interaction between variables.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0**2 + params[7] * x1**2 + params[8] * x2**2 + params[9] * x0 * x1

",True,timed_out,timed_out,3607.821,0.9999999999999951,4.023975798290655e-15,0.9999999999999991,8.36251301752562e-16,(((x4 * -3.5242147) * ((x1 / x2) / x0)) / (x4 - x3)) * -0.022580199,True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0,II.21.32_3_0,True,C,llm-srbench,llm-srbench/lsrtransform,II.21.32_3_0,mid-gap,pysr,14.73856026502833,ok,ok,3613.313,0.39758823312254066,0.47231056114196823,-1.2273676615048856e-06,0.9999964865442404,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a non-linear term to capture the interaction between variables.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0**2 + params[7] * x1**2 + params[8] * x2**2 + params[9] * x0 * x1

",True,timed_out,timed_out,3606.274,0.9999999999999947,4.1715120037847734e-15,0.9999999999999997,3.774088702654563e-16,(x4 * (-0.07957747 / ((x0 * (x2 * x3)) / x1))) + x4,True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1,II.24.17_0_1,False,,,,,,,,ok,ok,3612.969,0.9999255707302585,8.635161904567999e-06,0.9988716927939383,0.0003366393611209678,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.""""""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3605.906,0.9999873484577387,1.4678112004598067e-06,0.9998653207148946,4.018262779011223e-05,((((((x2 * (x2 + -3.4889424)) - -10.630203) / x0) / exp(x2)) + (x0 - -0.037782785)) * 0.99647963) * x1,True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1,II.24.17_1_1,False,,,,,,,,ok,ok,3612.053,0.9936648685050425,0.0007209578789936967,0.9716394667741225,0.007509815453359194,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a quadratic term to capture non-linear relationships between the variables.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3604.132,0.9999995529057899,5.08807265713816e-08,0.9999652148240005,9.211048684766165e-06,(x1 * x0) * (1.0010972 / (square(x0) + (((2.3006446 / x2) / 0.42303908) / ((0.9791461 / x0) + x2)))),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1,II.24.17_2_1,False,,,,,,,,ok,ok,3610.846,0.3237069189966323,0.38039307552679974,-9.852223672545644,3.055666011544726,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.

    This version includes polynomial terms up to degree 2 and interaction terms between variables.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + \
           params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + \
           params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3604.378,0.617420580246168,0.21518860121636227,0.6955428216789173,0.08572615897330796,((((((x2 * -0.3003757) + 0.75282544) * x2) + -0.47284833) / ((x0 * x2) - x1)) + x2) + cos((x2 * x0) - x1),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0,II.27.16_2_0,False,,,,,,,,ok,ok,3611.438,0.9832272672254996,0.003325722732561655,0.819435822661053,0.05795865800656609,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a quadratic term to capture non-linear relationships between the variables.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3605.612,0.9937836532489598,0.00123258660239616,-18.197710842567584,6.162205447565932,(((x0 / ((x1 * x2) + ((x0 + x1) * 0.00731995))) * -0.1498997) - 1.6721239) + (((x1 * 0.47268632) + x2) / x0),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.27.18_1_0,II.27.18_1_0,False,,,,,,,,ok,ok,3612.043,0.9924272874984454,0.0011383425094571237,0.9393017855003899,0.017069988056577695,"def equation(x0: np.ndarray, x1: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1
    """"""
    """"""Improved version of `equation_v1`.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1
    - Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1

    Physical meaning and relationships:
    - Assume x0 and x1 are related to the dependent variable y through a quadratic relationship.
    - Consider the coefficients of x0^2, x1^2, and x0*x1 to capture non-linear interactions.
    - Introduce trigonometric terms to capture periodic relationships.
    """"""
    return params[0] + params[1] * x0**2 + params[2] * x1**2 + params[3] * x0 * x1 + params[4] * x0 + params[5] * x1 + params[6] * np.sin(x0) + params[7] * np.cos(x1) + params[8] * np.sin(x1) + params[9] * np.cos(x0)

",True,timed_out,timed_out,3605.402,0.9946823434180915,0.0007993588211143964,0.9340027504142168,0.018560220782170348,((((x0 * 0.010569384) - log(x1)) - 2.6211603) * ((0.33798802 - (x0 * -0.0528793)) / x1)) + -0.8524161,True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.3.24_1_0,II.3.24_1_0,False,,,,,,,,ok,ok,3610.861,0.9078149409718845,0.029790935386745827,0.139134180538376,0.7908944401167308,"def equation(x0: np.ndarray, x1: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1
    """"""
    """"""Improved version of `equation_v1` with additional terms.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1
    - Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1
    """"""
    return params[0] + params[1] * x0**2 + params[2] * x1**2 + params[3] * np.exp(x0) + params[4] * np.sin(x1) + params[5] * np.cos(x0) + params[6] * x0 * x1 + params[7] * np.tan(x1) + params[8] * np.log(x0 + 1) + params[9] * np.power(x0, 3)

",True,timed_out,timed_out,3605.528,0.9907915055070378,0.002975858206755339,0.2423898599408627,0.6960314069892517,((log((x0 + x1) + 1.2416048) / -16.45359) / (x0 + 0.009952807)) - (0.84860045 - ((x0 - -0.34668717) / x1)),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.34.29a_2_0,II.34.29a_2_0,False,,,,,,,,ok,ok,3611.763,0.6073466057910031,0.3134201236622173,-0.00027941151096810835,1.0001412140756687,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.

    This version includes polynomial and trigonometric terms to better fit the data.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + \
           params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + \
           params[7] * np.sin(x0) + params[8] * np.cos(x1) + params[9] * np.sin(x2)

",True,timed_out,timed_out,3606.314,0.9999999999999967,2.7022877220475847e-15,0.9999999999999892,1.0741489422296583e-14,(x2 - -1.3309727e-7) * (((x1 * 0.07957747) / x0) - 4.579647e-9),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_0_0,II.34.29b_0_0,False,,,,,,,,ok,ok,3613.197,0.6784483930192532,0.208091891244931,0.1519211475656752,0.7683382303538207,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a more complex mathematical structure, with interactions between variables and non-linear terms.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + \
           params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4

",True,timed_out,timed_out,3606.103,,,,,((sin(cube(-0.72504383)) + (x0 * x1)) * ((0.15916981 / x4) / x3)) / x2,True,False,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_2_0,II.34.29b_2_0,True,C,llm-srbench,llm-srbench/lsrtransform,II.34.29b_2_0,mid-gap,pysr,14.92272167866238,ok,ok,3614.066,0.6525922503192253,0.22913844448249038,0.15007865014299382,0.770774388604167,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a non-linear term to capture the interaction between variables.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + \
           params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4

",True,timed_out,timed_out,3604.913,0.9999999999999939,4.055536497230682e-15,0.9999999999999999,6.216322888398425e-17,(((((x0 + -2.5244753e-7) * x2) / x1) * 0.21286608) + -2.5244753e-7) / ((x3 * x4) / 0.7476764),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_3_0,II.34.29b_3_0,False,,,,,,,,ok,ok,3612.999,0.6525820342411371,0.22914518266332826,0.14990346183796677,0.7696273245037317,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a non-linear term to capture the interaction between variables.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + \
           params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4

",True,timed_out,timed_out,3606.143,0.9282808506097124,0.0473035340921391,0.7901978551752371,0.1899425019959906,(x1 * (sin(x1) + x2)) * ((sin(x1) + (((0.09717642 / x1) + -0.012891746) * (x0 / x4))) / x3),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_4_0,II.34.29b_4_0,True,C,llm-srbench,llm-srbench/lsrtransform,II.34.29b_4_0,mid-gap,pysr,14.546922216401196,ok,ok,3613.405,0.6525401212723041,0.22917282704515585,0.14773064943408154,0.7715496244881024,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a non-linear term to capture the interaction between variables.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + \
           params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4

",True,timed_out,timed_out,3607.456,0.9999999999999933,4.369194201322537e-15,0.9999999999999997,3.260477480809875e-16,x2 * (((0.15915494 / x1) / (x3 * x4)) * (x0 - -4.6322326e-5)),True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,II.34.2_1_0,True,A,llm-srbench,llm-srbench/lsrtransform,II.34.2_1_0,strict,pysr,22.257272317706747,ok,ok,3612.717,0.9332344851896218,0.03361231988966118,0.5910590043023001,0.31888895475750123,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2
    """"""
    """"""Improved version of `equation_v0`.

    This version includes polynomial terms up to degree 2 and interaction terms between variables.
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + \
           params[4] * x0**2 + params[5] * x1**2 + params[6] * x2**2 + \
           params[7] * x0 * x1 + params[8] * x0 * x2 + params[9] * x1 * x2

",True,timed_out,timed_out,3604.897,0.9999999999999949,2.561539371151211e-15,1.0,1.2796532212497775e-32,((x0 + x0) / x1) / x2,True,True,timed_out|ok
sim-datasets-data/llm-srbench/lsrtransform/II.35.18_0_0,II.35.18_0_0,False,,,,,,,,ok,ok,3614.221,0.14533366834661166,0.8127434648183565,-0.02282956243480716,0.9981887856218794,"def equation(x0: np.ndarray, x1: np.ndarray, x2: np.ndarray, x3: np.ndarray, x4: np.ndarray, params: np.ndarray) -> np.ndarray:
    """"""Equation to be evolved.

    Background:
    This is a symbolic regression task. Find a compact mathematical equation that predicts the target from the observed variables.

    Variables:
    - Independents: x0, x1, x2, x3, x4
- Dependent: y

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4
    """"""
    """"""Improved version of `equation_v0`.

    This version includes a non-linear term to capture the interaction between variables.

    Parameters:
    - params (np.ndarray): Trainable coefficients used by the equation skeleton.

    Output requirement:
    - Write the final formula as a single-line return statement.
    - Do not split the final formula across multiple lines.
    - Example: return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4
    """"""
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * x2 + params[4] * x3 + params[5] * x4 + \
           params[6] * x0 * x1 + params[7] * x0 * x2 + params[8] * x1 * x3 + params[9] * x2 * x4

",True,timed_out,timed_out,3605.338,,,,,(((cube((x3 * (x3 / x1)) / x2) * cube((x4 - x1) / x2)) * 0.6878212) - -4.4696794) * x0,True,False,timed_out|ok
